RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
1334,2267,Powell County,County,KY,KY,,21,197,85617,85749,86896,87745,88671,89762,90238,90691,90684,90860,90437,89970
2651,2268,Charlotte County,County,VA,VA,,51,37,117340,118106,118020,118016,118678,119808,121020,121975,122790,123161,122248,121514
1820,2269,Johnson County,County,IL,IL,,17,87,94364,95191,96301,96434,96620,96935,97673,98480,99025,99351,99136,98817
1980,2270,Prowers County,County,CO,CO,,8,99,88726,88742,88725,88889,89334,89889,90384,90674,90978,91259,91075,90875
764,2271,Union County,County,IA,IA,,19,175,90435,90988,91335,91692,91950,92383,92611,92924,93228,93645,93697,93636
1932,2272,Millard County,County,UT,UT,,49,27,168332,168785,169095,169470,170478,171090,171649,171808,172628,173478,174176,174322
3256,2273,Jefferson Davis County,County,MS,MS,,28,65,77917,77963,78117,78179,78396,78462,78566,78783,79034,79228,79741,80193
319,2274,Todd County,County,KY,KY,,21,219,87776,88251,88522,88882,89485,90821,92124,92875,93125,93571,93255,94077
1067,2275,Grundy County,County,IA,IA,Waterloo-Cedar Falls,19,75,144101,144492,144703,144896,145163,145688,146335,147014,147724,148218,148308,148507
2200,2276,Chippewa County,County,MN,MN,,27,23,91410,91859,92356,92902,93324,93827,94267,94860,95321,95745,95670,95754
2654,2277,Chickasaw County,County,IA,IA,,19,37,123834,124187,124453,124653,124974,125504,126082,126673,127217,127438,127397,127322
854,2278,Barton County,County,MO,MO,,29,11,99199,99907,100581,101286,101749,102208,102491,103123,103810,104289,103893,103692
106,2279,Camp County,County,TX,TX,,48,63,112523,112408,112570,112887,113311,113731,114246,114579,114941,114189,113391,112547
732,2280,Stone County,County,AR,AR,,5,137,110960,111740,112151,112445,112540,112469,112292,112418,112846,113270,112974,113176
3113,2281,Northampton County,County,VA,VA,,51,131,231929,233936,235969,237884,239371,240828,242141,243121,243749,244327,244953,245044
2632,2282,Bollinger County,County,MO,MO,Cape Girardeau,29,17,117499,118183,118548,119356,121049,122734,124191,124909,125706,126640,127107,127319
3272,2283,Falls Church City,County,VA,VA,Washington-Arlington-Alexandria,51,610,802235,806666,811850,816297,820170,823444,827308,832629,838751,844351,843440,842118
3245,2284,Northumberland County,County,VA,VA,,51,133,295964,296573,297372,298085,298613,299417,300374,301546,302971,303705,303165,302225
680,2285,Perry County,County,MS,MS,Hattiesburg,28,111,94273,94674,94994,95300,95572,96220,96188,96248,95838,96068,96218,96473
1019,2286,Fulton County,County,AR,AR,,5,49,100803,101799,102772,103123,103955,105059,106528,107026,107121,107505,108531,109247
3094,2287,Greensville County,County,VA,VA,,51,81,77696,78147,78749,78977,79185,79301,79616,79933,80319,80628,80159,79712
2976,2288,Montgomery County,County,MO,MO,,29,139,88895,88211,87335,85943,84757,84051,84318,85127,86332,87757,88575,89299
1904,2289,Madison County,County,MO,MO,,29,123,98243,98642,99556,100264,101194,101248,101713,102481,103599,104245,104217,103696
520,2290,Gates County,County,NC,NC,Virginia Beach-Norfolk-Newport News,37,73,127310,127634,127949,128052,128557,129011,129885,130517,131279,131947,132170,132487
2462,2291,Okfuskee County,County,OK,OK,,40,107,66170,66320,66597,66899,67118,67477,67799,68254,68746,69119,69603,69924
2184,2292,Charlton County,County,GA,GA,,13,49,103923,104020,104015,104267,104757,105481,106292,107215,108008,108432,108190,108177
1382,2293,Shelby County,County,IA,IA,,19,165,125932,126423,126659,126985,127220,127624,127999,128449,128813,129068,128958,129111
2257,2294,Edmonson County,County,KY,KY,Bowling Green,21,61,96747,97822,98815,99448,99910,100464,100909,101201,101582,102215,102941,103695
600,2294,Lewis County,County,TN,TN,,47,101,98081,98331,98876,99607,100427,101270,101506,102603,103219,104239,104118,104525
3215,2296,Poquoson City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,735,327701,329325,330842,332259,333256,334275,335385,336979,338547,339857,338966,337934
1414,2298,Sussex County,County,VA,VA,Richmond,51,183,110375,111033,111425,111417,111343,111591,112974,114322,115823,115864,115385,114520
2618,2299,Archuleta County,County,CO,CO,,8,7,316750,318148,319582,320749,322298,323656,325176,326474,327896,329343,329473,329308
2189,2300,Cherokee County,County,IA,IA,,19,35,104329,104686,105017,105460,105973,106280,106416,106608,107119,107488,107563,107519
1982,2301,Pulaski County,County,GA,GA,Warner Robins,13,235,98190,98285,98415,98567,98842,99243,99731,100347,100822,101112,100632,100176
1392,2302,Sierra County,County,NM,NM,,35,51,110852,111538,112101,112757,113359,114024,114547,114960,115296,115123,114876,114490
3008,2303,Rio Grande County,County,CO,CO,,8,105,193657,194265,194837,195228,195681,196393,197234,198002,198635,198836,198005,197314
1461,2304,Wabash County,County,IL,IL,,17,185,88348,89281,90010,90586,91176,91532,91872,92181,92599,92607,92399,92063
881,2305,Blaine County,County,OK,OK,,40,11,57893,58465,59005,59557,60022,60364,60764,60871,61132,61155,61593,62362
544,2306,Grant County,County,WV,WV,,54,23,110898,111361,111648,112225,112588,112922,113232,113722,114395,114707,114224,113478
551,2307,Heard County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,149,115382,116266,116892,117689,118421,119315,119985,120768,121488,122429,122368,122214
191,2308,Iron County,County,MI,MI,,26,71,86263,86728,87110,87404,87694,87844,88150,88356,88714,89002,88971,88838
934,2309,Chicot County,County,AR,AR,,5,17,44325,44471,44388,44360,44372,44576,44710,44943,45025,44954,44692,44544
1666,2311,Decatur County,County,TN,TN,,47,39,90904,91295,91374,91478,91674,92248,92802,93341,93707,94371,94887,95602
638,2312,Meigs County,County,TN,TN,,47,121,167768,168498,168953,169294,169623,170185,170524,171357,172399,173725,173676,173605
3057,2313,Washington County,County,KY,KY,,21,229,117796,117934,118268,118851,119700,120804,121911,122860,123389,123578,123329,123377
967,2314,Custer County,County,MT,MT,,30,17,168983,170146,171036,171915,172478,173231,173867,175191,176899,178944,181036,182915
2906,2315,Cottonwood County,County,MN,MN,,27,33,99559,100122,100718,101449,102059,102783,103504,104292,104869,105436,105532,105639
1507,2316,Zavala County,County,TX,TX,,48,507,64001,64041,63845,63888,63962,64426,64743,65002,65465,66119,66398,66489
1489,2317,Wilcox County,County,AL,AL,,1,131,72641,72858,73185,73307,73477,73491,73696,73606,73686,73662,73898,73894
2144,2318,Big Horn County,County,WY,WY,,56,3,157642,158639,159728,160886,162158,163564,164761,165697,166337,166813,166842,166947
1811,2319,Jackson County,County,TN,TN,Cookeville,47,87,104192,104761,105243,105488,105980,106600,107182,107671,108311,109484,110591,111386
2072,2320,Washita County,County,OK,OK,,40,149,58410,58587,59291,59989,60693,60760,60926,60964,61015,60853,61013,61522
3199,2321,West Carroll Parish,County,LA,LA,,22,123,76155,76262,76353,76117,76061,76125,76542,76992,77605,78315,78608,78583
95,2322,Bath County,County,KY,KY,Mount Sterling,21,11,87695,87374,86974,87276,87627,88472,89237,89830,90129,90397,90202,89867
1012,2323,Fergus County,County,MT,MT,,30,27,205464,205772,206001,207184,208199,209384,210480,211919,212631,213287,213296,213714
245,2324,Lyon County,County,IA,IA,,19,119,133846,134473,134840,135034,135105,135478,136143,136991,137764,138212,138325,138291
3002,2325,Pushmataha County,County,OK,OK,,40,127,123347,123335,123969,124720,125899,127589,128212,128408,128399,129352,130910,132436
656,2326,Noble County,County,OK,OK,,40,103,81259,81754,82098,82334,82558,82828,83143,83433,83852,84210,84904,85479
2272,2327,Franklin County,County,FL,FL,,12,37,271064,271268,272406,273080,273096,273025,273409,274331,274952,275388,275837,277097
222,2329,Lake County,County,MI,MI,,26,85,83246,84108,84873,85340,85914,85454,84893,84216,84356,84554,84048,83990
456,2329,Coosa County,County,AL,AL,Talladega-Sylacauga,1,37,103174,103766,104698,105861,106915,107490,107707,108127,108574,109007,109574,110147
2392,2331,Live Oak County,County,TX,TX,,48,297,133874,134438,135003,135398,135918,136350,136898,137431,138408,139371,139800,139735
1304,2332,Owyhee County,County,ID,ID,Boise City,16,73,194347,195847,196710,197757,198815,200644,202561,204643,207549,210553,213212,215109
1553,2333,Bradley County,County,AR,AR,,5,11,61967,62319,62582,62654,62861,63301,63805,64177,64322,64537,64479,64691
1350,2334,Ramsey County,County,ND,ND,,38,71,157396,158159,159241,160218,161077,161666,162308,163233,163764,164006,163200,162770
2014,2335,Sanders County,County,MT,MT,,30,89,231040,232032,232878,233860,234715,235589,236414,237483,237709,237667,237267,238174
2746,2336,Jefferson County,County,MT,MT,Helena,30,43,301378,302683,303933,305245,306564,307938,309286,311314,312977,314768,315818,317095
2778,2337,Lancaster County,County,VA,VA,,51,103,241152,242182,243059,243978,244799,245498,246315,247160,248057,248554,247647,246916
1152,2338,Louisa County,County,IA,IA,,19,115,105297,105773,106242,106710,107232,107904,108444,109023,109577,109958,109938,109839
1749,2339,Hancock County,County,IA,IA,,19,81,101363,101719,102081,102391,102582,102882,103313,104159,105034,105725,105886,105994
1148,2340,Leslie County,County,KY,KY,,21,131,37158,37061,36970,36933,37139,37470,37741,37851,37821,37773,37464,37201
2636,2341,Box Butte County,County,NE,NE,,31,13,93781,94218,94252,94832,95950,97181,98468,99374,99580,99680,99269,99061
1888,2342,Lowndes County,County,AL,AL,Montgomery,1,85,73575,73525,73532,73752,73891,73853,73640,73460,73568,73446,73080,72668
272,2343,Pike County,County,AR,AR,,5,109,84277,84455,84856,85301,85786,86245,86627,86659,86956,87203,87204,87238
3203,2344,Chattahoochee County,County,GA,GA,Columbus,13,53,74513,73516,72737,71906,71515,71659,72147,72697,72975,73439,73431,73125
545,2345,Green County,County,KY,KY,,21,87,78746,79194,79784,80475,81198,81999,82545,82849,83042,83310,83220,82892
705,2346,Scott County,County,AR,AR,,5,127,75987,76499,76918,77334,77930,78603,78744,79046,79340,79858,79559,79738
2595,2347,Watonwan County,County,MN,MN,,27,165,81311,81695,82094,82424,82719,83123,83620,84151,84685,85376,85827,86162
3185,2348,Saint Helena Parish,County,LA,LA,Baton Rouge,22,91,94963,96794,98567,99651,101043,102267,103149,103751,104956,105720,106247,106261
227,2349,Lake County,County,SD,SD,,46,79,173670,174555,175131,175384,174828,174265,173174,172952,173143,173515,173576,174001
1244,2350,Morrow County,County,OR,OR,Hermiston-Pendleton,41,49,166381,167284,168032,168699,169659,170598,171749,172499,173261,173890,174445,174544
2612,2351,Alleghany County,County,NC,NC,,37,5,165046,165185,165454,165699,166117,166567,167320,168393,169218,169792,169732,169543
1850,2352,Latimer County,County,OK,OK,,40,77,60869,61120,61279,61454,61509,61834,62223,62839,63302,63583,63833,63982
506,2353,Essex County,County,VA,VA,,51,57,183138,184184,185352,186152,186815,187625,188376,189384,190180,191065,190303,189549
784,2354,Walsh County,County,ND,ND,,38,99,95118,95200,95229,95477,95872,96102,96814,97166,97385,97277,96631,95923
2395,2355,Mackinac County,County,MI,MI,,26,97,105919,105643,105368,104664,104899,105563,106281,106698,106524,106500,107004,108041
377,2356,Bacon County,County,GA,GA,,13,5,87263,87553,87923,88309,88577,88893,89401,90234,91010,91668,91711,91722
2549,2357,Skamania County,County,WA,WA,Portland-Vancouver-Hillsboro,53,59,339286,341777,344045,345449,347450,349715,352002,353570,355186,356970,357173,357391
849,2357,Barnes County,County,ND,ND,,38,3,120968,121343,122221,123249,124014,124261,124433,124933,124785,124753,123819,123696
3003,2359,Red Willow County,County,NE,NE,,31,145,104527,105096,105517,105751,106043,106401,106828,107406,108011,108581,108452,108267
2909,2360,Cumberland County,County,IL,IL,Charleston-Mattoon,17,35,85408,85766,86117,86197,86504,86850,87419,87934,88265,88579,88389,88303
492,2361,Early County,County,GA,GA,,13,99,85916,86274,86815,87333,87735,88100,88572,89286,89985,90337,90000,89702
508,2362,Evans County,County,GA,GA,,13,109,92945,93212,93542,93711,93926,94100,94585,95196,95833,96193,95622,95002
1586,2363,Candler County,County,GA,GA,,13,43,113531,114277,114983,115586,115970,116330,116662,116974,117404,118034,118097,118000
298,2364,Pope County,County,MN,MN,,27,121,188103,189090,190110,191261,192006,192959,194051,195542,196730,197900,197353,197065
2147,2366,Boundary County,County,ID,ID,,16,21,223787,225649,227385,229100,230991,233025,234675,236536,237900,238868,239490,240387
1219,2367,Monroe County,County,KY,KY,,21,171,66569,66782,67309,67686,68147,68519,68950,69338,69646,69894,69829,69759
2803,2368,Middlesex County,County,VA,VA,,51,119,256854,258022,259274,260598,261376,261848,262450,263767,265171,266251,265526,264723
2361,2369,Johnston County,County,OK,OK,,40,69,80971,81481,81784,81926,82129,82612,83056,83493,83915,84173,84620,85068
1742,2370,Guthrie County,County,IA,IA,Des Moines-West Des Moines,19,77,130224,130607,130946,131500,132064,132768,133076,133563,133948,134360,134335,134685
825,2371,Alcona County,County,MI,MI,,26,1,110295,110769,111276,111892,112382,112973,113503,114117,114933,115896,116143,115948
968,2372,Custer County,County,NE,NE,,31,41,88996,90612,91478,91696,92031,92403,93058,93835,94743,95360,95811,96233
693,2374,Rains County,County,TX,TX,,48,379,155577,155818,155891,156844,157234,158091,159021,160217,161392,162200,162935,163501
1567,2374,Bullock County,County,AL,AL,,1,11,62300,62488,62791,63061,63225,63067,62713,62357,62336,62501,62890,63372
1294,2376,Oregon County,County,MO,MO,,29,149,93989,95275,96272,96853,97608,98673,99925,101205,101377,101223,100333,100938
223,2377,Lake County,County,MN,MN,,27,75,172641,173713,174789,175911,176616,177441,178160,179285,180452,181541,181657,181537
2876,2377,Winnebago County,County,IA,IA,,19,189,105404,105766,106034,106105,106404,106700,107239,107636,108194,108635,108762,108624
265,2379,Owen County,County,KY,KY,,21,187,131181,131311,132016,133014,134799,136877,138385,138853,139020,139222,138803,138612
1361,2380,Sabine County,County,TX,TX,,48,403,107751,108348,108544,108957,109282,109839,110152,110719,110542,110904,111500,112572
1594,2381,Carroll County,County,KY,KY,,21,41,86871,87359,88238,89009,89940,90431,90867,91086,91275,91485,91604,91889
1443,2382,Tunica County,County,MS,MS,Memphis,28,143,101158,102856,103838,103617,102863,102111,102353,102947,103549,102469,100188,97968
2436,2383,Mitchell County,County,IA,IA,,19,131,118002,118458,118795,119098,119303,119648,120025,120584,121196,121846,121921,121997
132,2384,Clay County,County,TX,TX,Wichita Falls,48,77,103744,103741,103764,104122,104744,105135,105285,105572,105941,105699,105549,105200
2970,2385,Montgomery County,County,IA,IA,,19,137,79182,79418,79721,80028,80370,80672,80879,81172,81460,81725,81747,81818
2230,2386,Crawford County,County,IN,IN,,18,25,93292,93622,93816,94121,94469,94772,95202,95703,96432,97131,97322,97400
2274,2387,Franklin County,County,IA,IA,,19,69,85617,85831,85990,86320,86670,87061,87290,87625,88011,88281,88212,87882
326,2388,Ward County,County,TX,TX,,48,475,111412,111879,112178,112567,113105,114246,115413,116269,116717,117138,118083,118997
192,2389,Iron County,County,MO,MO,,29,93,91096,91373,91792,92336,92632,92448,91415,90790,90877,91148,91396,91281
3144,2390,Switzerland County,County,IN,IN,,18,155,127227,127482,127948,128152,128851,129419,130257,131119,132050,132699,132608,132642
2291,2391,Franklin County,County,TX,TX,,48,159,170252,170756,171296,171750,172370,172833,173424,174087,175099,175587,175420,175072
1491,2393,Wilkes County,County,GA,GA,,13,317,96168,96313,96396,96734,97033,97429,97580,97765,97800,97929,97478,96779
128,2395,Clay County,County,NC,NC,,37,43,179043,179437,179885,180412,181236,181932,182533,183195,183683,184200,184270,184662
1883,2396,Lincoln County,County,WA,WA,,53,43,209745,210134,210417,209840,210347,211837,213899,216281,216805,218235,217579,218511
1174,2397,Marion County,County,TX,TX,,48,315,123215,123769,124156,124611,124841,124919,125384,125855,126853,127161,126996,126488
1271,2398,Nowata County,County,OK,OK,,40,105,68445,68234,68523,68875,69325,69811,70529,71194,71842,72302,72706,73463
949,2399,Colfax County,County,NE,NE,,31,37,118218,118835,119502,119923,120542,121054,121731,122535,123349,124108,124037,123801
1134,2400,Keokuk County,County,IA,IA,,19,107,83720,84046,84355,84538,84667,84813,84988,85188,85451,85735,85755,86041
2004,2401,Runnels County,County,TX,TX,,48,399,64733,65148,65419,65560,65539,65544,65502,65762,66250,66947,67436,67752
882,2402,Blanco County,County,TX,TX,,48,31,320231,321656,322680,324324,325524,326979,328408,330338,332049,334228,335419,337163
752,2403,Towns County,County,GA,GA,,13,281,218150,219184,220322,221087,221934,222770,223851,224980,226030,226004,224632,223056
1997,2405,Ritchie County,County,WV,WV,,54,85,63992,64516,64929,65410,65698,65853,66027,66366,66800,67550,67871,68190
675,2406,Perry County,County,AR,AR,Little Rock-North Little Rock-Conway,5,105,85115,86474,87133,87698,88161,88537,88723,88894,89140,89280,89293,89158
3264,2407,Yellow Medicine County,County,MN,MN,,27,173,86633,87098,87495,87876,88105,88469,88870,89466,89961,90285,90297,90362
